Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Junio;2086739;1646371;066517;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1646371;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865733;-75,222283
Junio;2088306;1651515;065029;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1651515;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,869754;-75,210838
Junio;2077148;1654658;069494;;;PRE;47;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1654658;10/06/2026;10/06/2026;0;cuad62-podas;FINALIZADA;2,88927;-75,255772
Junio;2077145;1654659;069436;;;PRE;47;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1654659;10/06/2026;10/06/2026;0;cuad62-podas;FINALIZADA;2,88927;-75,255772
Junio;2082441;1654662;064596;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1654662;16/06/2026;16/06/2026;0;cuad62-podas;FINALIZADA;2,865421;-75,228038
Junio;2078673;1654745;032224;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1654745;11/06/2026;11/06/2026;0;cuad62-podas;FINALIZADA;2,879051053;-75,24965501
Junio;2086754;1671698;065740;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1671698;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865606;-75,208525
Junio;2086752;1671741;065738;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1671741;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865541;-75,207876
Junio;2090427;1671770;065621;;;PRE;2;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1671770;22/06/2026;22/06/2026;0;cuad62-podas;FINALIZADA;2,861685;-75,23375
Junio;2090422;1671783;067445;;;PRE;3;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1671783;22/06/2026;22/06/2026;0;cuad62-podas;FINALIZADA;2,86302061;-75,23450614
Junio;2086769;1672377;065463;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672377;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865666;-75,215113
Junio;2086775;1672378;065465;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672378;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865723;-75,21549
Junio;2086746;1672389;065476;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672389;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,8655;-75,217559
Junio;2086744;1672396;007534;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672396;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865442044;-75,21915098
Junio;2082445;1672412;065422;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672412;16/06/2026;16/06/2026;0;cuad62-podas;FINALIZADA;2,865218;-75,221552
Junio;2086779;1672427;066510;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672427;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,86584;-75,222774
Junio;2088311;1672454;065022;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672454;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,869376;-75,21066
Junio;2088312;1672466;065039;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672466;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,867;-75,211723
Junio;2088314;1672471;011524;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672471;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,865684041;-75,21203201
Junio;2086763;1672486;065469;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672486;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,865558;-75,214769
Junio;2078671;1672603;032230;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672603;11/06/2026;11/06/2026;0;cuad62-podas;FINALIZADA;2,878989029;-75,24989201
Junio;2086735;1672623;036442;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672623;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,866064042;-75,22510804
Junio;2088296;1718623;064960;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1718623;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,864842228;-75,19472096
Junio;2088293;1718646;064241;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1718646;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,86321;-75,194214
Junio;2088295;1718651;064932;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1718651;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,864373255;-75,19457196
Junio;2088298;1718654;064242;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1718654;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,864977199;-75,19478198
Junio;2088300;1718655;064985;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1718655;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,86511724;-75,19482304
Junio;2088304;1718664;064185;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1718664;19/06/2026;19/06/2026;0;cuad62-podas;FINALIZADA;2,866715198;-75,19599303
Junio;2078676;1741884;3790-200;;;PRE;CAGUAN;CAGUAN;Se ha realizado el mantenimiento preventivo sobre la farola: 1741884;11/06/2026;11/06/2026;0;cuad62-podas;FINALIZADA;2,876881442;-75,24682872
Junio;2090477;1750680;SC;;;PRE;PARQUE EL CAGUAN;PARQUE EL CAGUAN;Se ha realizado el mantenimiento preventivo sobre la farola: 1750680;22/06/2026;22/06/2026;0;cuad62-podas;FINALIZADA;2,861709;-75,23434
Junio;2090430;1750681;3356;;;PRE;PARQUE EL CAGUAN;PARQUE EL CAGUAN;Se ha realizado el mantenimiento preventivo sobre la farola: 1750681;22/06/2026;22/06/2026;0;cuad62-podas;FINALIZADA;2,861709;-75,23434
Junio;2086731;1672619;066485;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1672619;18/06/2026;18/06/2026;0;cuad62-podas;FINALIZADA;2,866093;-75,224567
Junio;2080953;1643042;067637;;;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1643042;12/06/2026;12/06/2026;0;cuad62-podas;FINALIZADA;2,870351199;-75,2416361
Julio;2130389;1631557;031993;LED;92,6;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631557;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,93024724;-75,29360369
Julio;2132880;1635308;003696;LED;27,8;PRE-PODAS;25;12;Se ha realizado el mantenimiento preventivo sobre la farola: 1635308;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,941972066;-75,28396503
Julio;2130393;1635674;007798;LED;27,8;PRE-PODAS;14;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1635674;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,931857043;-75,29363802
Julio;2132883;1636315;027478;LED;60,2;PRE-PODAS;1;AV;Se ha realizado el mantenimiento preventivo sobre la farola: 1636315;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,920403;-75,287481
Julio;2129147;1641152;028717;LED;74,1;PRE-PODAS;21;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1641152;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,93487178;-75,29568433
Julio;2129148;1641166;026994;LED;60,2;PRE-PODAS;22;1F;Se ha realizado el mantenimiento preventivo sobre la farola: 1641166;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,93475843;-75,29630922
Julio;2130394;1641694;031995;LED;92,6;PRE-PODAS;13;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1641694;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,930175687;-75,29356106
Julio;2130387;1641695;031991;LED;92,6;PRE-PODAS;13;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1641695;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,930175687;-75,29356106
Julio;2132879;1641874;069998;LED;27,8;PRE-PODAS;7;5;Se ha realizado el mantenimiento preventivo sobre la farola: 1641874;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,92630663;-75,28806327
Julio;2132885;1642379;037206;LED;74,1;PRE-PODAS;1A;AV;Se ha realizado el mantenimiento preventivo sobre la farola: 1642379;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,920090054;-75,28831601
Julio;2132884;1642380;028953;LED;74,1;PRE-PODAS;1A;AV;Se ha realizado el mantenimiento preventivo sobre la farola: 1642380;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,920090054;-75,28831601
Julio;2129182;1642852;030447;LED;92,6;PRE-PODAS;6;15;Se ha realizado el mantenimiento preventivo sobre la farola: 1642852;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,916039;-75,281264
Julio;2135637;1643601;040096;LED;106,5;PRE-PODAS;25;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1643601;31/07/2026;31/07/2026;0;cuad59;FINALIZADA;2,942150077;-75,28232196
Julio;2135639;1643602;040079;LED;106,5;PRE-PODAS;25;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1643602;31/07/2026;31/07/2026;0;cuad59;FINALIZADA;2,942150077;-75,28232196
Julio;2135635;1643607;040094;LED;106,5;PRE-PODAS;25;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1643607;31/07/2026;31/07/2026;0;cuad59;FINALIZADA;2,94078004;-75,28218304
Julio;2135636;1643608;040091;LED;106,5;PRE-PODAS;25;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1643608;31/07/2026;31/07/2026;0;cuad59;FINALIZADA;2,94078004;-75,28218304
Julio;2129134;1643771;028708;LED;74,1;PRE-PODAS;21;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1643771;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,9350082;-75,29539686
Julio;2129137;1643772;028707;LED;74,1;PRE-PODAS;21;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1643772;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,9350082;-75,29539686
Julio;2129139;1643773;028721;LED;74,1;PRE-PODAS;21;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1643773;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,93487178;-75,29568433
Julio;2129131;1643776; 028940;LED;74,1;PRE-PODAS;21;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1643776;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,9346094;-75,29624272
Julio;2129127;1643777;028932;LED;74,1;PRE-PODAS;21;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1643777;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,9346094;-75,29624272
Julio;2134021;1645046;043547;LED;92,6;PRE-PODAS;2;15;Se ha realizado el mantenimiento preventivo sobre la farola: 1645046;30/07/2026;30/07/2026;0;cuad59;FINALIZADA;2,923156994;-75,27933472
Julio;2134022;1645047;038785;LED;92,6;PRE-PODAS;2;15;Se ha realizado el mantenimiento preventivo sobre la farola: 1645047;30/07/2026;30/07/2026;0;cuad59;FINALIZADA;2,923156994;-75,27933472
Julio;2134024;1645048;038794;LED;92,6;PRE-PODAS;2;15;Se ha realizado el mantenimiento preventivo sobre la farola: 1645048;30/07/2026;30/07/2026;0;cuad59;FINALIZADA;2,923669514;-75,27930075
Julio;2134023;1645049;038798;LED;92,6;PRE-PODAS;2;15;Se ha realizado el mantenimiento preventivo sobre la farola: 1645049;30/07/2026;30/07/2026;0;cuad59;FINALIZADA;2,923669514;-75,27930075
Julio;2132878;1650448;015775;LED;27,8;PRE-PODAS;7;6;Se ha realizado el mantenimiento preventivo sobre la farola: 1650448;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,92619189;-75,28834449
Julio;2129175;1652737;011869;LED;27,8;PRE-PODAS;25A;5B;Se ha realizado el mantenimiento preventivo sobre la farola: 1652737;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,939401039;-75,29188404
Julio;2132881;1660607;003683;LED;27,8;PRE-PODAS;23;13;Se ha realizado el mantenimiento preventivo sobre la farola: 1660607;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,941914111;-75,28382302
Julio;2134020;1663957;025981;LED;27,8;PRE-PODAS;20A;42;Se ha realizado el mantenimiento preventivo sobre la farola: 1663957;30/07/2026;30/07/2026;0;cuad59;FINALIZADA;2,941266065;-75,25791001
Julio;2132882;1664996;064627;LED;27,8;PRE-PODAS;12;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1664996;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,930471042;-75,29125103
Julio;2132877;1667397;027418;LED;60,2;PRE-PODAS;2A;30E;Se ha realizado el mantenimiento preventivo sobre la farola: 1667397;29/07/2026;29/07/2026;0;cuad59;FINALIZADA;2,925642094;-75,29037398
Julio;2129186;1739266;030483;LED;92,6;PRE-PODAS;CARACOLI;CARACOLI;Se ha realizado el mantenimiento preventivo sobre la farola: 1739266;27/07/2026;27/07/2026;0;cuad59;FINALIZADA;2,932078726;-75,30063833
Julio;2130388;1740070;031989;LED;92,6;PRE-PODAS;MARTIRES;MARTIRES;Se ha realizado el mantenimiento preventivo sobre la farola: 1740070;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,93024724;-75,29360369
Julio;2130391;1740071;031990;LED;92,6;PRE-PODAS;MARTIRES;MARTIRES;Se ha realizado el mantenimiento preventivo sobre la farola: 1740071;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,930280657;-75,29351718
Julio;2130390;1740072;038928;LED;92,6;PRE-PODAS;MARTIRES;MARTIRES;Se ha realizado el mantenimiento preventivo sobre la farola: 1740072;28/07/2026;28/07/2026;0;cuad59;FINALIZADA;2,930280657;-75,29351718
Julio;2126210;1631829;034418;LED;46,3;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631829;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,923066048;-75,27060997
Julio;2126208;1631830;034416;LED;46,3;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631830;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,923066048;-75,27060997
Julio;2126222;1631963;048512;LED;100;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631963;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,919379;-75,27128
Julio;2126219;1631964;048511;LED;100;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631964;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,919379;-75,27128
Julio;2126221;1632015;061202;LED;70;PRE-PODAS;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1632015;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,919379;-75,27128
Julio;2124234;1633803;003685;LED;27,8;PRE-PODAS;4;32;Se ha realizado el mantenimiento preventivo sobre la farola: 1633803;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,928769085;-75,26607898
Julio;2124220;1641521;022049;LED;37;PRE-PODAS;8;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1641521;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,929628083;-75,264992
Julio;2124222;1641523;022023;LED;37;PRE-PODAS;8;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1641523;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,929323048;-75,26525
Julio;2124231;1641524;022011;LED;37;PRE-PODAS;8;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1641524;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,929121106;-75,26530502
Julio;2126218;1642712;022561;LED;37;PRE-PODAS;2;29;Se ha realizado el mantenimiento preventivo sobre la farola: 1642712;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,923332056;-75,26711502
Julio;2126191;1642713;022597;LED;37;PRE-PODAS;2;29;Se ha realizado el mantenimiento preventivo sobre la farola: 1642713;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,923216112;-75,26733401
Julio;2124238;1650745;017264;LED;27,8;PRE-PODAS;3B;33;Se ha realizado el mantenimiento preventivo sobre la farola: 1650745;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,926301115;-75,26283001
Julio;2126212;1652716;026638;LED;60,2;PRE-PODAS;22;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1652716;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,94001108;-75,28735297
Julio;2124237;1653787;015743;LED;27,8;PRE-PODAS;2;32;Se ha realizado el mantenimiento preventivo sobre la farola: 1653787;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,923992112;-75,26602296
Julio;2124236;1666936;022075;LED;37;PRE-PODAS;2D;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1666936;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,924289102;-75,26687697
Julio;2126217;1668361;018398;LED;27,8;PRE-PODAS;1D;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1668361;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,91717504;-75,26522798
Julio;2126214;1669044;019627;LED;37;PRE-PODAS;2A;34A;Se ha realizado el mantenimiento preventivo sobre la farola: 1669044;24/07/2026;24/07/2026;0;cuad59;FINALIZADA;2,922346058;-75,26316301
Julio;2124232;1731501;022098;LED;37;PRE-PODAS;BAJOPEDREGAL;BAJOPEDREGAL;Se ha realizado el mantenimiento preventivo sobre la farola: 1731501;23/07/2026;23/07/2026;0;cuad59;FINALIZADA;2,928768099;-75,26566199
